#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000004l:362238-364292   -            685 13241at4891          -            515  1.2e-157  523.0  59.5   1   2   1.2e-95   7.9e-93  309.0  24.1     2   263    12   332    11   353 0.84 -
ptg000004l:362238-364292   -            685 13241at4891          -            515  1.2e-157  523.0  59.5   2   2   2.2e-66   1.5e-63  212.5  27.3   262   515   358   685   348   685 0.81 -
ptg000007l:704148-709313   -           1722 13241at4891          -            515   2.3e-12   43.6  12.4   1   3   1.8e-05     0.012   11.5   5.2    72   148  1464  1548  1410  1554 0.77 -
ptg000007l:704148-709313   -           1722 13241at4891          -            515   2.3e-12   43.6  12.4   2   3   0.00048      0.32    6.8   0.1   268   327  1547  1611  1535  1618 0.75 -
ptg000007l:704148-709313   -           1722 13241at4891          -            515   2.3e-12   43.6  12.4   3   3   1.5e-10     1e-07   28.2   0.1    45   132  1614  1704  1612  1709 0.87 -
ptg000005l:1337934-1339250 -            439 13241at4891          -            515   3.6e-12   42.9   8.1   1   2   1.3e-05    0.0084   12.0   0.5    32    80    32    78    26    85 0.84 -
ptg000005l:1337934-1339250 -            439 13241at4891          -            515   3.6e-12   42.9   8.1   2   2   2.8e-12   1.9e-09   34.0   3.4    19   128    74   189    67   201 0.81 -
ptg000002l:335403-338078   -            892 13241at4891          -            515   3.1e-11   39.8   3.3   1   3   7.1e-06    0.0047   12.8   0.1    31   155   224   349   204   397 0.84 -
ptg000002l:335403-338078   -            892 13241at4891          -            515   3.1e-11   39.8   3.3   2   3      0.32   2.2e+02   -2.5   0.0   275   315   608   649   600   686 0.57 -
ptg000002l:335403-338078   -            892 13241at4891          -            515   3.1e-11   39.8   3.3   3   3   4.9e-10   3.3e-07   26.6   0.1    59   126   713   780   705   810 0.94 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/13241at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/13241at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/13241at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:24:53 2023
# [ok]
