#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000015l:259170-262202   -           1011 1341at4891           -            616  1.3e-227  754.3  13.7   1   4     7e-28   1.8e-26   89.8   0.2     1   104    11   147    11   153 0.87 -
ptg000015l:259170-262202   -           1011 1341at4891           -            616  1.3e-227  754.3  13.7   2   4   4.9e-20   1.3e-18   63.9   0.1   105   227   177   336   169   355 0.78 -
ptg000015l:259170-262202   -           1011 1341at4891           -            616  1.3e-227  754.3  13.7   3   4   2.3e-86     6e-85  283.0   0.2   236   417   538   762   533   768 0.83 -
ptg000015l:259170-262202   -           1011 1341at4891           -            616  1.3e-227  754.3  13.7   4   4   2.6e-98   6.6e-97  322.5   1.3   389   615   770  1011   763  1011 0.90 -
ptg000013l:383783-385873   -            697 1341at4891           -            616   3.1e-25   85.7   0.0   1   1   2.6e-26   6.6e-25   84.7   0.0   292   491   477   692   469   695 0.76 -
ptg000011l:289900-290724   -            275 1341at4891           -            616   4.2e-24   82.0   0.0   1   1   2.1e-25   5.3e-24   81.7   0.0   260   490    13   272     5   275 0.73 -
ptg000003l:673740-674480   -            247 1341at4891           -            616   4.5e-24   81.9   0.0   1   1   2.1e-25   5.4e-24   81.6   0.0   319   491    59   244     5   247 0.79 -
ptg000005l:1445151-1446179 -            343 1341at4891           -            616   9.2e-24   80.9   0.0   1   1     5e-25   1.3e-23   80.4   0.0   307   492   102   304    92   309 0.78 -
ptg000005l:1005590-1010551 -           1654 1341at4891           -            616   1.4e-23   80.3   1.3   1   3   0.00019    0.0049   12.4   0.0   347   488   369   519   337   541 0.68 -
ptg000005l:1005590-1010551 -           1654 1341at4891           -            616   1.4e-23   80.3   1.3   2   3     0.017      0.43    6.0   0.0   262   318   598   656   585   662 0.81 -
ptg000005l:1005590-1010551 -           1654 1341at4891           -            616   1.4e-23   80.3   1.3   3   3   1.7e-18   4.3e-17   58.9   0.1   298   488   752   973   745   986 0.70 -
ptg000015l:166190-167233   -            348 1341at4891           -            616   1.8e-23   79.9   0.3   1   2   2.5e-21   6.5e-20   68.2   0.2   264   451    19   233     8   240 0.77 -
ptg000015l:166190-167233   -            348 1341at4891           -            616   1.8e-23   79.9   0.3   2   2    0.0011     0.028    9.9   0.0   463   491   280   308   272   333 0.89 -
