#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   1   6   2.6e-10   2.3e-07   27.3   0.0     1    30     4    33     4    57 0.88 -
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   2   6   7.5e-15   6.7e-12   42.2   0.0    36   138    91   225    80   235 0.72 -
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   3   6    0.0066       5.9    2.9   0.2   118   139   237   258   229   262 0.82 -
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   4   6   8.5e-11   7.6e-08   28.9   1.1   125   168   281   324   259   347 0.75 -
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   5   6   9.1e-27   8.1e-24   81.5   3.1   157   251   350   470   341   473 0.77 -
ptg000005l:34697-36937   -            747 5188at4891           -            437    2e-144  478.9  45.1   6   6   4.4e-94   3.9e-91  303.3  18.3   250   437   506   700   498   700 0.96 -
ptg000011l:456584-458494 -            637 5188at4891           -            437   1.5e-22   77.4   7.8   1   2   9.7e-14   8.7e-11   38.6   0.3   163   290   255   393   226   397 0.77 -
ptg000011l:456584-458494 -            637 5188at4891           -            437   1.5e-22   77.4   7.8   2   2   1.2e-14   1.1e-11   41.5   2.1   289   374   419   508   411   518 0.90 -
ptg000007l:358103-359017 -            305 5188at4891           -            437   7.6e-09   32.2   0.2   1   1   1.3e-11   1.1e-08   31.6   0.2   272   397   129   256   120   276 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/5188at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/5188at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/5188at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:27:01 2023
# [ok]
