#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000007l:250697-251320   -            208 25808at4891          -            167   7.5e-89  293.2   8.4   1   2   5.2e-79   4.7e-77  254.8   0.7     1   132     4   143     4   152 0.92 -
ptg000007l:250697-251320   -            208 25808at4891          -            167   7.5e-89  293.2   8.4   2   2   9.3e-14   8.3e-12   42.5   1.6   126   167   154   202   150   202 0.87 -
ptg000001l:140881-141525   -            215 25808at4891          -            167   1.1e-32  110.5   3.2   1   1   8.1e-34   7.2e-32  107.8   3.2     4   123    19   140    16   194 0.76 -
ptg000013l:201759-203174   -            279 25808at4891          -            167   1.3e-32  110.3   1.7   1   1     7e-33   6.2e-31  104.7   1.7     6   128    75   200    70   255 0.79 -
ptg000001l:215992-216609   -            206 25808at4891          -            167   4.6e-32  108.4   5.0   1   1   3.6e-32   3.2e-30  102.4   5.0     5   158     8   180     4   189 0.75 -
ptg000009l:215435-216103   -            223 25808at4891          -            167   5.5e-30  101.7   0.8   1   1   5.5e-31   4.9e-29   98.6   0.8     5   152    13   178    10   190 0.77 -
ptg000008l:1014643-1015308 -            222 25808at4891          -            167   4.6e-29   98.7   0.9   1   1   5.8e-30   5.2e-28   95.2   0.9     5   139    13   148    10   186 0.74 -
ptg000011l:490981-491526   -            182 25808at4891          -            167   2.5e-28   96.3   0.1   1   1   1.8e-28   1.6e-26   90.4   0.1     6   122     7   125     3   182 0.79 -
ptg000017l:472546-473187   -            214 25808at4891          -            167   3.8e-28   95.7   0.7   1   2   1.3e-28   1.1e-26   90.9   0.3     7   135     2   141     1   166 0.80 -
ptg000017l:472546-473187   -            214 25808at4891          -            167   3.8e-28   95.7   0.7   2   2       1.6   1.5e+02   -0.6   0.0   128   155   170   197   156   207 0.78 -
ptg000014l:327537-374657   -            174 25808at4891          -            167   2.5e-25   86.5   0.1   1   2   1.8e-26   1.6e-24   83.9   0.0     5   137     7   141     4   149 0.85 -
ptg000014l:327537-374657   -            174 25808at4891          -            167   2.5e-25   86.5   0.1   2   2      0.66        59    0.7   0.0   124   145   150   171   142   174 0.83 -
ptg000011l:676902-677252   -            117 25808at4891          -            167   1.1e-23   81.1   0.1   1   1   1.5e-25   1.4e-23   80.9   0.1     7   122     1   117     1   117 0.89 -
ptg000011l:515945-516472   -            176 25808at4891          -            167   1.3e-23   81.0   0.9   1   1   4.7e-24   4.2e-22   76.0   0.9     6   146    11   169     5   174 0.82 -
ptg000002l:732564-733133   -            190 25808at4891          -            167   1.2e-22   77.8   0.7   1   1   1.1e-23   9.4e-22   74.9   0.7     7   120     1   121     1   135 0.85 -
ptg000014l:337372-337869   -            166 25808at4891          -            167   1.8e-22   77.2   0.6   1   1   1.2e-22     1e-20   71.5   0.6     7   147     2   160     1   164 0.84 -
ptg000016l:306095-306787   -            231 25808at4891          -            167   7.2e-19   65.5   0.2   1   2   8.1e-19   7.2e-17   59.0   0.1     7   135    18   147    12   169 0.80 -
ptg000016l:306095-306787   -            231 25808at4891          -            167   7.2e-19   65.5   0.2   2   2     0.043       3.8    4.6   0.0   125   150   187   212   178   217 0.90 -
ptg000014l:320804-321376   -            191 25808at4891          -            167   7.4e-19   65.5   0.0   1   2   3.3e-19   2.9e-17   60.3   0.0     6   145     8   147     3   152 0.85 -
ptg000014l:320804-321376   -            191 25808at4891          -            167   7.4e-19   65.5   0.0   2   2       0.1       9.3    3.3   0.0   123   154   152   183   149   191 0.85 -
ptg000008l:301643-302128   -            162 25808at4891          -            167     3e-16   57.0   0.1   1   2   7.1e-18   6.3e-16   55.9   0.0     7   125     2   122     1   138 0.87 -
ptg000008l:301643-302128   -            162 25808at4891          -            167     3e-16   57.0   0.1   2   2       7.1   6.4e+02   -2.6   0.0   127   145   141   159   136   161 0.77 -
ptg000017l:555560-556057   -            166 25808at4891          -            167   1.1e-15   55.2   0.0   1   1   1.6e-17   1.4e-15   54.8   0.0     7   122     1   118     1   165 0.76 -
ptg000014l:477250-477927   -            226 25808at4891          -            167   5.2e-15   52.9   0.0   1   2   1.4e-06   0.00012   19.2   0.0     6    44     4    42     1    47 0.90 -
ptg000014l:477250-477927   -            226 25808at4891          -            167   5.2e-15   52.9   0.0   2   2   2.5e-10   2.2e-08   31.4   0.0    45   141    78   184    70   197 0.78 -
ptg000010l:172828-173403   -            192 25808at4891          -            167   8.6e-15   52.2   0.0   1   2   2.6e-16   2.3e-14   50.9   0.0     7   128     6   129     2   141 0.87 -
ptg000010l:172828-173403   -            192 25808at4891          -            167   8.6e-15   52.2   0.0   2   2       4.3   3.8e+02   -1.9   0.0   124   144   153   173   140   180 0.72 -
ptg000013l:138316-138888   -            191 25808at4891          -            167     1e-13   48.7   0.0   1   1   1.7e-15   1.5e-13   48.2   0.0     5   128     3   127     1   142 0.84 -
ptg000007l:140459-141058   -            200 25808at4891          -            167   3.2e-13   47.1   0.2   1   1     6e-15   5.4e-13   46.4   0.2     6    95     7   102     2   172 0.83 -
ptg000003l:72770-73303     -            178 25808at4891          -            167   3.4e-13   47.0   0.0   1   2   2.4e-14   2.2e-12   44.4   0.0     7   127     5   126     2   141 0.86 -
ptg000003l:72770-73303     -            178 25808at4891          -            167   3.4e-13   47.0   0.0   2   2      0.76        67    0.5   0.0   126   149   154   177   143   178 0.87 -
ptg000012l:165663-167648   -            662 25808at4891          -            167   1.7e-09   35.0   0.5   1   3   0.00057     0.051   10.7   0.0     3    29     3    29     1    38 0.84 -
ptg000012l:165663-167648   -            662 25808at4891          -            167   1.7e-09   35.0   0.5   2   3       0.3        27    1.8   0.1   118   146   153   181   102   193 0.72 -
ptg000012l:165663-167648   -            662 25808at4891          -            167   1.7e-09   35.0   0.5   3   3   3.8e-06   0.00034   17.8   0.0     3   126   446   570   444   580 0.79 -
ptg000005l:116779-117312   -            178 25808at4891          -            167   3.4e-08   30.8   0.0   1   1   5.3e-10   4.7e-08   30.3   0.0     6   126    18   136    15   147 0.78 -
ptg000005l:216969-217508   -            180 25808at4891          -            167   5.3e-08   30.1   0.0   1   1   8.3e-10   7.4e-08   29.7   0.0     6   125    18   135    15   147 0.77 -
ptg000011l:503496-504020   -            175 25808at4891          -            167   1.6e-07   28.6   0.0   1   1   2.3e-09     2e-07   28.2   0.0     6   130    18   140    15   165 0.83 -
ptg000003l:482240-482833   -            198 25808at4891          -            167   2.3e-07   28.1   0.0   1   1   3.3e-09   2.9e-07   27.7   0.0     2   125    14   142    13   170 0.80 -
ptg000002l:556803-557351   -            183 25808at4891          -            167   4.4e-07   27.2   0.0   1   1   6.1e-09   5.5e-07   26.9   0.0     6   130    19   141    15   171 0.75 -
ptg000007l:523443-523958   -            172 25808at4891          -            167   2.4e-05   21.5   0.0   1   1   3.2e-07   2.9e-05   21.3   0.0     7   126     5   128     1   137 0.83 -
ptg000003l:803382-803921   -            180 25808at4891          -            167   3.2e-05   21.1   0.0   1   1   5.2e-07   4.6e-05   20.6   0.0     7   123    15   129    11   145 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/25808at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/25808at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/25808at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:25:58 2023
# [ok]
