#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000012l:54690-55994     -            435 13507at4891          -            259  2.2e-108  358.9  11.4   1   3   2.4e-46   6.3e-45  150.9   4.8     1   109    24   150    24   163 0.90 -
ptg000012l:54690-55994     -            435 13507at4891          -            259  2.2e-108  358.9  11.4   2   3   1.4e-05   0.00038   17.3   0.1   106   123   166   183   152   207 0.78 -
ptg000012l:54690-55994     -            435 13507at4891          -            259  2.2e-108  358.9  11.4   3   3     3e-59   7.8e-58  193.2   0.0   122   248   226   361   221   381 0.89 -
ptg000008l:940068-942725   -            886 13507at4891          -            259   4.6e-38  128.4   0.8   1   3   3.2e-11   8.4e-10   35.8   0.2     2    87    15   115    14   124 0.80 -
ptg000008l:940068-942725   -            886 13507at4891          -            259   4.6e-38  128.4   0.8   2   3     0.042       1.1    5.9   0.0    90   122   141   171   130   178 0.73 -
ptg000008l:940068-942725   -            886 13507at4891          -            259   4.6e-38  128.4   0.8   3   3   1.4e-25   3.6e-24   82.9   0.0   119   200   194   274   190   333 0.87 -
ptg000012l:51342-52058     -            239 13507at4891          -            259   5.5e-38  128.2   0.0   1   1   2.4e-39   6.2e-38  128.0   0.0     7   217     2   228     1   239 0.86 -
ptg000007l:252548-254659   -            704 13507at4891          -            259   1.7e-36  123.2   0.0   1   1   1.1e-37     3e-36  122.5   0.0     2   201    82   298    81   340 0.81 -
ptg000015l:86556-88274     -            573 13507at4891          -            259   1.6e-35  120.0   0.0   1   1   1.2e-36     3e-35  119.2   0.0     2   231   302   554   301   565 0.83 -
ptg000015l:317550-318296   -            249 13507at4891          -            259   3.2e-35  119.1   0.1   1   1   1.5e-36   3.9e-35  118.8   0.1     6   226     1   246     1   249 0.80 -
ptg000005l:1466499-1467317 -            273 13507at4891          -            259   2.8e-33  112.7   0.0   1   1   1.4e-34   3.7e-33  112.3   0.0     8   233     1   252     1   272 0.78 -
ptg000005l:172921-174459   -            513 13507at4891          -            259   1.4e-31  107.2   2.0   1   1   2.9e-32   7.6e-31  104.8   2.0     4   230   193   466   190   496 0.75 -
ptg000011l:124481-125269   -            263 13507at4891          -            259   1.4e-30  103.9   0.1   1   1   7.9e-32     2e-30  103.3   0.1    20   214    34   243     4   261 0.85 -
ptg000003l:678605-681064   -            820 13507at4891          -            259   1.9e-30  103.5   0.0   1   1   3.1e-31   8.1e-30  101.4   0.0     6   208   202   432   196   494 0.76 -
ptg000005l:1413456-1414262 -            269 13507at4891          -            259     2e-30  103.4   0.8   1   1   5.5e-31   1.4e-29  100.6   0.8    15   215    33   250     6   267 0.85 -
ptg000003l:775573-776346   -            258 13507at4891          -            259   5.7e-30  101.9   0.1   1   1   2.7e-31   7.1e-30  101.6   0.1     1   201     4   217     4   251 0.83 -
ptg000003l:654396-655211   -            272 13507at4891          -            259   7.1e-30  101.6   0.0   1   1   6.1e-31   1.6e-29  100.4   0.0     4   191     5   211     2   267 0.88 -
ptg000011l:104985-106931   -            649 13507at4891          -            259   1.8e-29  100.3   0.3   1   1   1.5e-30   3.8e-29   99.2   0.3    26   231   397   635   388   648 0.76 -
ptg000014l:706442-708964   -            841 13507at4891          -            259     1e-28   97.8   0.0   1   1   1.1e-29     3e-28   96.2   0.0    29   233   593   828   582   839 0.81 -
ptg000005l:1392733-1394622 -            630 13507at4891          -            259   1.4e-28   97.3   0.1   1   1     1e-29   2.6e-28   96.4   0.1     1   238    51   311    51   331 0.80 -
ptg000017l:141802-142617   -            272 13507at4891          -            259   2.6e-28   96.5   0.0   1   1   1.2e-29   3.2e-28   96.1   0.0     1   200    11   223    11   262 0.80 -
ptg000011l:768412-769278   -            289 13507at4891          -            259   3.2e-28   96.2   0.0   1   1   3.5e-29   9.1e-28   94.7   0.0     3   186    14   216    12   288 0.88 -
ptg000005l:1005590-1010551 -           1654 13507at4891          -            259   3.5e-28   96.0   4.0   1   3   0.00098     0.025   11.3   0.1    57   177   334   469   303   532 0.67 -
ptg000005l:1005590-1010551 -           1654 13507at4891          -            259   3.5e-28   96.0   4.0   2   3     1e-05   0.00027   17.8   0.1     1    66   593   659   593   665 0.82 -
ptg000005l:1005590-1010551 -           1654 13507at4891          -            259   3.5e-28   96.0   4.0   3   3   7.8e-20     2e-18   64.0   0.1    60   178   778   914   752   936 0.81 -
ptg000006l:506920-511347   -           1476 13507at4891          -            259   3.9e-28   95.9   0.0   1   1   2.9e-29   7.6e-28   94.9   0.0     5   190  1178  1386  1174  1404 0.80 -
ptg000017l:256275-257438   -            388 13507at4891          -            259     1e-27   94.5   0.0   1   1   6.5e-29   1.7e-27   93.8   0.0    43   233    85   295    45   319 0.80 -
ptg000006l:642186-642983   -            266 13507at4891          -            259     1e-27   94.5   0.0   1   1   5.4e-29   1.4e-27   94.0   0.0     1   218     6   241     6   258 0.78 -
ptg000008l:894540-895424   -            295 13507at4891          -            259   1.3e-27   94.1   2.8   1   2     7e-09   1.8e-07   28.1   0.5    52   142    80   167     1   173 0.76 -
ptg000008l:894540-895424   -            295 13507at4891          -            259   1.3e-27   94.1   2.8   2   2   3.4e-20   8.7e-19   65.2   0.1   119   201   173   253   168   285 0.91 -
ptg000013l:383783-385873   -            697 13507at4891          -            259   1.5e-27   94.0   0.1   1   2       4.2   1.1e+02   -0.6   0.0     7    32   400   429   396   438 0.70 -
ptg000013l:383783-385873   -            697 13507at4891          -            259   1.5e-27   94.0   0.1   2   2   3.4e-28     9e-27   91.4   0.0    32   196   471   649   454   689 0.85 -
ptg000007l:445419-446474   -            352 13507at4891          -            259     3e-27   93.0   0.2   1   1   1.6e-28   4.3e-27   92.5   0.2     2   196    22   232    21   239 0.84 -
ptg000002l:549011-549892   -            294 13507at4891          -            259   5.7e-27   92.1   0.0   1   1   3.3e-28   8.6e-27   91.5   0.0     1   191     4   216     4   224 0.81 -
ptg000015l:510437-512728   -            764 13507at4891          -            259   9.5e-27   91.3   0.0   1   1     6e-28   1.6e-26   90.6   0.0     1   201   351   569   351   593 0.81 -
ptg000014l:92509-97236     -           1576 13507at4891          -            259     1e-26   91.2   0.3   1   2   4.5e-19   1.2e-17   61.5   0.2     2   137  1266  1418  1265  1425 0.81 -
ptg000014l:92509-97236     -           1576 13507at4891          -            259     1e-26   91.2   0.3   2   2   1.9e-08   4.8e-07   26.7   0.0   132   185  1445  1501  1440  1558 0.82 -
ptg000006l:573123-575030   -            636 13507at4891          -            259     1e-26   91.2   0.0   1   1   5.7e-28   1.5e-26   90.7   0.0     3   249   329   611   327   621 0.77 -
ptg000014l:443074-444303   -            410 13507at4891          -            259   1.3e-26   90.9   3.0   1   2     8e-16   2.1e-14   50.9   0.3     2   136    18   168    17   176 0.83 -
ptg000014l:443074-444303   -            410 13507at4891          -            259   1.3e-26   90.9   3.0   2   2   1.4e-12   3.5e-11   40.3   0.1   137   198   230   291   222   307 0.90 -
ptg000004l:312633-313562   -            310 13507at4891          -            259     2e-26   90.3   2.9   1   2     0.082       2.1    5.0   0.1     2    33     4    33     3    60 0.74 -
ptg000004l:312633-313562   -            310 13507at4891          -            259     2e-26   90.3   2.9   2   2   1.8e-26   4.6e-25   85.8   0.6    27   217    67   266    53   290 0.81 -
ptg000010l:89137-92946     -           1270 13507at4891          -            259     5e-26   89.0   0.2   1   1     8e-27   2.1e-25   86.9   0.2     2   185   980  1199   979  1216 0.75 -
ptg000001l:97036-97869     -            278 13507at4891          -            259     7e-26   88.5   0.0   1   1   3.6e-27   9.3e-26   88.1   0.0     2   201    16   235    15   276 0.78 -
ptg000011l:289900-290724   -            275 13507at4891          -            259   7.2e-26   88.4   0.0   1   1   3.5e-27     9e-26   88.1   0.0     7   190    16   219    10   269 0.80 -
ptg000003l:449874-450758   -            295 13507at4891          -            259   7.8e-26   88.3   0.0   1   1   6.8e-27   1.8e-25   87.2   0.0     2   187     3   208     2   219 0.74 -
ptg000003l:785207-786289   -            361 13507at4891          -            259   1.6e-25   87.3   0.3   1   1   8.4e-27   2.2e-25   86.9   0.3     2   222   103   343   102   355 0.77 -
ptg000005l:675265-676200   -            312 13507at4891          -            259   1.7e-25   87.2   1.9   1   2       1.3        35    1.0   0.0     2    22    32    52    31    77 0.75 -
ptg000005l:675265-676200   -            312 13507at4891          -            259   1.7e-25   87.2   1.9   2   2   2.3e-26   6.1e-25   85.4   0.5    26   218    94   295    81   311 0.82 -
