#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000005l:1005590-1010551 -           1654 1220at4891           -           1198         0 1515.8  48.1   1   5     1e-31   2.7e-30  101.8  14.1     1   146     7   180     7   198 0.85 -
ptg000005l:1005590-1010551 -           1654 1220at4891           -           1198         0 1515.8  48.1   2   5   1.9e-70   4.9e-69  230.1   0.2   145   390   207   529   196   539 0.81 -
ptg000005l:1005590-1010551 -           1654 1220at4891           -           1198         0 1515.8  48.1   3   5     2e-47   5.2e-46  153.8   0.4   391   483   585   674   577   701 0.89 -
ptg000005l:1005590-1010551 -           1654 1220at4891           -           1198         0 1515.8  48.1   4   5  1.1e-273    3e-272  903.2   8.1   481  1084   773  1481   765  1505 0.89 -
ptg000005l:1005590-1010551 -           1654 1220at4891           -           1198         0 1515.8  48.1   5   5   1.3e-43   3.5e-42  141.2   0.4  1080  1198  1529  1654  1511  1654 0.92 -
ptg000015l:317550-318296   -            249 1220at4891           -           1198   3.2e-37  124.7   0.2   1   1   3.7e-37   9.6e-36  119.8   0.2   405   662     2   248     1   249 0.83 -
ptg000017l:141802-142617   -            272 1220at4891           -           1198   5.7e-34  114.0   0.0   1   1   3.5e-34   9.1e-33  110.0   0.0   393   654     4   251     1   261 0.83 -
ptg000006l:642186-642983   -            266 1220at4891           -           1198   6.2e-34  113.8   0.2   1   1   5.5e-34   1.4e-32  109.3   0.2   398   654     5   246     1   257 0.85 -
ptg000003l:775573-776346   -            258 1220at4891           -           1198   3.7e-33  111.3   0.2   1   1   1.9e-33   5.1e-32  107.5   0.2   398   653     3   243     2   255 0.79 -
ptg000007l:252548-254659   -            704 1220at4891           -           1198   4.9e-31  104.2   0.0   1   1   5.2e-32   1.3e-30  102.8   0.0   469   661   136   334    76   340 0.84 -
ptg000012l:51342-52058     -            239 1220at4891           -           1198   2.9e-30  101.7   0.3   1   1   7.3e-31   1.9e-29   99.0   0.3   405   659     2   239     1   239 0.82 -
ptg000015l:510437-512728   -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   1   2   1.9e-05   0.00049   14.8   0.0   396   433   347   385   296   406 0.83 -
ptg000015l:510437-512728   -            764 1220at4891           -           1198   4.6e-30  101.0   0.0   2   2   2.3e-26   5.9e-25   84.1   0.0   519   655   460   598   426   601 0.86 -
ptg000005l:1466499-1467317 -            273 1220at4891           -           1198     6e-30  100.6   0.0   1   1   7.6e-30     2e-28   95.6   0.0   406   664     1   249     1   261 0.84 -
ptg000005l:1445151-1446179 -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   1   2       7.4   1.9e+02   -3.7   0.0   405   432    38    65    37    67 0.89 -
ptg000005l:1445151-1446179 -            343 1220at4891           -           1198   8.5e-30  100.1   0.0   2   2     7e-31   1.8e-29   99.0   0.0   482   664   115   303    92   308 0.87 -
ptg000001l:97036-97869     -            278 1220at4891           -           1198   1.3e-29   99.6   0.0   1   1   1.4e-29   3.6e-28   94.7   0.0   404   663    20   277     9   278 0.80 -
ptg000003l:678605-681064   -            820 1220at4891           -           1198   1.3e-29   99.6   0.0   1   1   1.3e-29   3.5e-28   94.8   0.0   399   702   196   504   182   529 0.80 -
ptg000014l:67072-67932     -            287 1220at4891           -           1198   1.5e-29   99.4   1.2   1   1   3.5e-29   9.1e-28   93.4   1.2   400   655     1   269     1   274 0.80 -
ptg000010l:58563-59585     -            341 1220at4891           -           1198   2.2e-28   95.5   0.5   1   1   2.3e-28   6.1e-27   90.7   0.5   398   656    39   307    12   313 0.79 -
ptg000004l:351378-352682   -            435 1220at4891           -           1198   3.8e-28   94.7   0.0   1   1   2.1e-28   5.4e-27   90.9   0.0   381   604     6   211     2   213 0.86 -
ptg000003l:449874-450758   -            295 1220at4891           -           1198   5.6e-28   94.1   0.0   1   1   3.7e-29   9.7e-28   93.3   0.0   400   604     3   199     1   203 0.87 -
ptg000003l:303882-305381   -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   1   2   6.7e-19   1.7e-17   59.4   0.0   709   953    20   293    14   298 0.73 -
ptg000003l:303882-305381   -            500 1220at4891           -           1198   2.4e-27   92.0   0.0   2   2     3e-10   7.7e-09   30.7   0.0   957  1074   324   462   318   491 0.74 -
ptg000010l:269048-270046   -            333 1220at4891           -           1198   2.7e-27   91.9   0.0   1   1   1.3e-28   3.4e-27   91.5   0.0   475   665    77   273    68   291 0.85 -
ptg000003l:785207-786289   -            361 1220at4891           -           1198   3.9e-27   91.3   2.6   1   1   4.8e-27   1.3e-25   86.3   2.6   377   654    80   344    62   353 0.84 -
ptg000017l:213674-214837   -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   1   2   1.9e-08     5e-07   24.7   0.0   398   457    64   127    51   130 0.89 -
ptg000017l:213674-214837   -            388 1220at4891           -           1198   1.1e-26   89.8   0.0   2   2   5.2e-20   1.3e-18   63.0   0.0   520   654   172   308   162   315 0.87 -
ptg000007l:445419-446474   -            352 1220at4891           -           1198   1.8e-26   89.1   0.0   1   2   6.8e-07   1.8e-05   19.6   0.0   398   457    20    83     9    87 0.88 -
ptg000007l:445419-446474   -            352 1220at4891           -           1198   1.8e-26   89.1   0.0   2   2   2.2e-21   5.8e-20   67.6   0.0   519   654   127   264    95   270 0.88 -
ptg000015l:86556-88274     -            573 1220at4891           -           1198   2.8e-26   88.5   0.0   1   1   2.8e-27   7.4e-26   87.1   0.0   475   664   360   553   295   563 0.90 -
ptg000005l:1392733-1394622 -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   1   2   1.3e-27   3.4e-26   88.2   0.6   399   667    51   306    37   318 0.81 -
ptg000005l:1392733-1394622 -            630 1220at4891           -           1198   3.4e-26   88.2   0.6   2   2       1.5        40   -1.5   0.6  1066  1120   390   445   356   473 0.64 -
ptg000006l:506920-511347   -           1476 1220at4891           -           1198   8.5e-26   86.9   0.0   1   1   5.6e-26   1.5e-24   82.8   0.0   402   661  1177  1437  1147  1447 0.77 -
ptg000011l:768412-769278   -            289 1220at4891           -           1198   9.9e-26   86.7   0.0   1   1     2e-26   5.2e-25   84.3   0.0   400   604    13   208     5   288 0.79 -
ptg000006l:675172-675804   -            211 1220at4891           -           1198   1.1e-25   86.5   3.6   1   1   5.7e-27   1.5e-25   86.1   3.6   400   603     2   204     1   208 0.84 -
ptg000002l:549011-549892   -            294 1220at4891           -           1198   1.4e-25   86.2   0.0   1   1   3.6e-25   9.4e-24   80.1   0.0   400   604     5   203     2   208 0.83 -
ptg000017l:190127-191578   -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   1   2   1.3e-25   3.3e-24   81.6   2.0   401   604   169   360   156   388 0.85 -
ptg000017l:190127-191578   -            484 1220at4891           -           1198   2.2e-25   85.5   2.7   2   2       2.3        60   -2.0   0.0   641   665   431   455   408   462 0.74 -
ptg000014l:443074-444303   -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   1   2   2.1e-18   5.4e-17   57.7   3.3   397   569    15   173     2   178 0.79 -
ptg000014l:443074-444303   -            410 1220at4891           -           1198   2.6e-25   85.3   0.9   2   2   1.5e-06     4e-05   18.4   0.0   572   650   236   321   225   335 0.83 -
ptg000003l:654396-655211   -            272 1220at4891           -           1198   4.6e-25   84.5   0.0   1   1   9.2e-26   2.4e-24   82.1   0.0   403   663     6   269     1   271 0.75 -
ptg000017l:256275-257438   -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   1   2      0.98        25   -0.8   0.1   405   434     9    38     6    42 0.89 -
ptg000017l:256275-257438   -            388 1220at4891           -           1198   5.8e-25   84.1   0.5   2   2   6.6e-26   1.7e-24   82.6   0.0   469   681    94   308    89   321 0.84 -
ptg000003l:673740-674480   -            247 1220at4891           -           1198   6.8e-25   83.9   0.0   1   1   3.1e-26   8.2e-25   83.6   0.0   484   661    61   241     3   245 0.87 -
ptg000011l:124481-125269   -            263 1220at4891           -           1198   7.2e-25   83.8   0.2   1   1   3.8e-26   9.8e-25   83.4   0.2   470   605    58   207     1   261 0.78 -
ptg000005l:1413456-1414262 -            269 1220at4891           -           1198   1.9e-24   82.4   1.1   1   1   4.4e-24   1.2e-22   76.5   1.1   398   657     4   265     3   268 0.79 -
ptg000011l:104985-106931   -            649 1220at4891           -           1198   2.2e-24   82.2   0.0   1   1   1.7e-25   4.5e-24   81.2   0.0   485   675   441   645   392   649 0.84 -
ptg000014l:92509-97236     -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   1   2   5.8e-21   1.5e-19   66.2   0.1   402   565  1268  1418  1254  1425 0.82 -
ptg000014l:92509-97236     -           1576 1220at4891           -           1198   6.7e-24   80.6   0.0   2   2   0.00099     0.026    9.1   0.0   564   664  1448  1558  1442  1564 0.75 -
ptg000002l:285223-286446   -            408 1220at4891           -           1198   6.8e-24   80.6   0.0   1   2   4.4e-07   1.1e-05   20.2   0.0   394   435     5    46     1    54 0.91 -
ptg000002l:285223-286446   -            408 1220at4891           -           1198   6.8e-24   80.6   0.0   2   2   1.3e-18   3.3e-17   58.4   0.0   519   656   142   293    90   300 0.80 -
ptg000010l:89137-92946     -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   1   3       3.4        88   -2.6   0.1   205   255   149   201   115   204 0.79 -
ptg000010l:89137-92946     -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   2   3       9.3   2.4e+02   -4.1   0.0   255   306   487   538   477   544 0.81 -
ptg000010l:89137-92946     -           1270 1220at4891           -           1198   1.4e-23   79.6   0.2   3   3   1.9e-23   4.8e-22   74.5   0.0   403   659   983  1251   971  1261 0.71 -
ptg000002l:193776-194717   -            314 1220at4891           -           1198   1.6e-23   79.3   0.0   1   1     3e-24   7.7e-23   77.1   0.0   398   603     6   211     2   215 0.83 -
ptg000001l:199915-201399   -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   1   2   5.5e-20   1.4e-18   62.9   0.8   398   560     4   153     3   161 0.82 -
ptg000001l:199915-201399   -            495 1220at4891           -           1198   1.7e-23   79.3   0.1   2   2   0.00058     0.015    9.9   0.0   574   657   360   456   349   462 0.73 -
ptg000014l:706442-708964   -            841 1220at4891           -           1198   1.9e-23   79.1   0.0   1   1   1.2e-24   3.2e-23   78.4   0.0   486   604   635   762   592   832 0.76 -
ptg000011l:289900-290724   -            275 1220at4891           -           1198   2.4e-23   78.8   0.0   1   1   2.4e-23   6.3e-22   74.1   0.0   452   664    68   273     8   274 0.74 -
ptg000008l:520632-521738   -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   1   2   3.7e-23   9.5e-22   73.5   0.0   403   604    21   225    14   228 0.82 -
ptg000008l:520632-521738   -            369 1220at4891           -           1198   1.6e-22   76.1   0.2   2   2       1.8        47   -1.7   0.0   640   665   294   319   286   324 0.68 -
ptg000003l:82447-83388     -            314 1220at4891           -           1198   1.7e-22   76.0   0.1   1   1     8e-24   2.1e-22   75.7   0.1   402   603     3   217     1   232 0.85 -
ptg000015l:166190-167233   -            348 1220at4891           -           1198   2.4e-22   75.5   0.1   1   1   3.2e-23   8.4e-22   73.6   0.1   398   603    11   216     2   237 0.80 -
ptg000005l:280752-282290   -            513 1220at4891           -           1198   4.3e-22   74.6   0.1   1   1   6.3e-23   1.6e-21   72.7   0.1   404   677   204   493   184   505 0.78 -
ptg000005l:675265-676200   -            312 1220at4891           -           1198   6.1e-22   74.1   0.6   1   2      0.57        15   -0.0   0.0   392   434    24    66    17    77 0.84 -
ptg000005l:675265-676200   -            312 1220at4891           -           1198   6.1e-22   74.1   0.6   2   2   9.8e-23   2.5e-21   72.1   0.1   487   664   131   310   122   311 0.87 -
ptg000012l:54690-55994     -            435 1220at4891           -           1198     6e-21   70.8  12.0   1   2   2.8e-07   7.2e-06   20.9   9.1   400   546    25   183    19   192 0.74 -
ptg000012l:54690-55994     -            435 1220at4891           -           1198     6e-21   70.8  12.0   2   2     7e-15   1.8e-13   46.0   0.0   550   686   226   365   220   401 0.77 -
ptg000013l:383783-385873   -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   1   3      0.53        14    0.1   0.0   404   437   399   432   393   435 0.90 -
ptg000013l:383783-385873   -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   2   3      0.15       3.9    1.9   0.1   203   241   474   512   463   526 0.70 -
ptg000013l:383783-385873   -            697 1220at4891           -           1198   6.5e-21   70.7   0.1   3   3   1.1e-20   2.9e-19   65.3   0.0   485   665   507   693   491   696 0.76 -
ptg000003l:468089-469735   -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   1   2       1.3        34   -1.2   0.0   397   423    72    98    46   100 0.84 -
ptg000003l:468089-469735   -            549 1220at4891           -           1198   1.5e-20   69.5   0.3   2   2   6.1e-21   1.6e-19   66.1   0.1   516   604   265   359   174   362 0.80 -
ptg000011l:240641-241510   -            290 1220at4891           -           1198   1.8e-20   69.3   0.8   1   2     0.096       2.5    2.5   0.0   397   452    28    92     1    97 0.60 -
ptg000011l:240641-241510   -            290 1220at4891           -           1198   1.8e-20   69.3   0.8   2   2   9.8e-21   2.5e-19   65.4   0.3   499   664   127   289   122   290 0.89 -
ptg000002l:15666-16565     -            300 1220at4891           -           1198   1.9e-20   69.2   0.0   1   1     2e-21   5.3e-20   67.7   0.0   402   655    12   255     6   258 0.85 -
ptg000003l:275409-276383   -            325 1220at4891           -           1198     5e-20   67.8   1.1   1   2     0.012       0.3    5.6   0.3   400   437     5    44     3    69 0.84 -
ptg000003l:275409-276383   -            325 1220at4891           -           1198     5e-20   67.8   1.1   2   2   1.9e-19     5e-18   61.2   0.0   499   604    95   211    82   229 0.80 -
ptg000014l:180469-181347   -            293 1220at4891           -           1198   7.9e-20   67.1   0.0   1   1   3.4e-21   8.7e-20   67.0   0.0   485   661    81   273     8   286 0.83 -
ptg000011l:771168-771989   -            274 1220at4891           -           1198   8.1e-20   67.1   0.1   1   1   5.1e-21   1.3e-19   66.4   0.1   485   605    78   202     5   271 0.78 -
ptg000003l:656823-657743   -            307 1220at4891           -           1198   9.8e-20   66.8   0.0   1   1   5.1e-21   1.3e-19   66.4   0.0   485   604    94   217    60   289 0.80 -
ptg000011l:990290-991552   -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   1   2     0.049       1.3    3.5   0.0   404   465   117   183   107   192 0.78 -
ptg000011l:990290-991552   -            421 1220at4891           -           1198   1.6e-19   66.1   0.0   2   2   3.1e-18   8.1e-17   57.1   0.0   512   664   216   395   204   403 0.78 -
ptg000004l:312633-313562   -            310 1220at4891           -           1198   1.6e-19   66.1   0.2   1   1   9.1e-21   2.4e-19   65.5   0.2   487   657   103   275    93   284 0.80 -
ptg000012l:96176-96967     -            264 1220at4891           -           1198   3.4e-19   65.0   0.6   1   2     0.098       2.5    2.5   0.1   398   458     3    75     2    90 0.65 -
ptg000012l:96176-96967     -            264 1220at4891           -           1198   3.4e-19   65.0   0.6   2   2   1.9e-19     5e-18   61.2   0.1   499   661   101   260    97   264 0.83 -
ptg000008l:937753-938757   -            335 1220at4891           -           1198   3.9e-19   64.8   0.1   1   1   3.3e-19   8.5e-18   60.4   0.1   397   653    38   324    16   330 0.66 -
ptg000005l:1375481-1376368 -            296 1220at4891           -           1198   4.3e-19   64.7   1.2   1   1   6.2e-19   1.6e-17   59.5   1.3   398   603     6   220     1   224 0.66 -
ptg000005l:268238-269137   -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   1   3      0.51        13    0.1   0.0   404   458     5    62     1    96 0.79 -
ptg000005l:268238-269137   -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   2   3   1.2e-19   3.2e-18   61.8   0.0   521   605   107   194    88   198 0.89 -
ptg000005l:268238-269137   -            300 1220at4891           -           1198   4.7e-19   64.6   0.0   3   3         8   2.1e+02   -3.8   0.0   644   663   264   283   257   285 0.82 -
ptg000002l:744375-745328   -            318 1220at4891           -           1198   9.7e-19   63.5   0.0   1   1   4.8e-20   1.2e-18   63.1   0.0   481   602    82   211    17   217 0.89 -
ptg000006l:603833-604750   -            306 1220at4891           -           1198     1e-18   63.5   0.1   1   1   3.8e-19   9.7e-18   60.2   0.1   404   603     8   198     3   203 0.87 -
ptg000008l:894540-895424   -            295 1220at4891           -           1198   1.5e-18   62.9   0.2   1   2   2.6e-06   6.7e-05   17.7   0.7   515   544   117   146     4   150 0.80 -
ptg000008l:894540-895424   -            295 1220at4891           -           1198   1.5e-18   62.9   0.2   2   2   7.5e-14     2e-12   42.6   0.0   551   664   177   294   174   295 0.84 -
ptg000005l:172921-174459   -            513 1220at4891           -           1198     2e-18   62.5   0.3   1   1   1.1e-19   2.8e-18   62.0   0.3   398   662   189   464   173   487 0.76 -
ptg000014l:720336-721283   -            316 1220at4891           -           1198     2e-18   62.4   0.0   1   1   6.3e-19   1.6e-17   59.4   0.0   381   604     6   224     3   241 0.78 -
ptg000005l:75038-75934     -            299 1220at4891           -           1198   2.2e-18   62.3   3.7   1   2   1.5e-19   3.8e-18   61.5   2.5   404   605     9   203     1   206 0.86 -
ptg000005l:75038-75934     -            299 1220at4891           -           1198   2.2e-18   62.3   3.7   2   2       1.5        38   -1.4   0.0   636   664   269   297   260   298 0.89 -
ptg000008l:940068-942725   -            886 1220at4891           -           1198   8.1e-18   60.4   1.2   1   2   5.1e-18   1.3e-16   56.4   0.1   404   665    19   317    11   354 0.70 -
ptg000008l:940068-942725   -            886 1220at4891           -           1198   8.1e-18   60.4   1.2   2   2       2.1        56   -1.9   0.1   120   204   392   477   358   479 0.80 -
ptg000009l:418918-419913   -            332 1220at4891           -           1198   2.1e-17   59.1   0.1   1   1   1.8e-18   4.7e-17   57.9   0.1   400   585     4   205     1   217 0.75 -
ptg000016l:261699-262295   -            199 1220at4891           -           1198   5.3e-17   57.7   0.0   1   1   2.4e-18   6.3e-17   57.5   0.0   488   660     2   190     1   196 0.78 -
ptg000010l:213560-214231   -            224 1220at4891           -           1198   1.2e-16   56.6   0.1   1   1   1.2e-16   3.1e-15   51.9   0.1   490   603    83   203     1   208 0.74 -
ptg000005l:401483-402436   -            318 1220at4891           -           1198   1.3e-16   56.4   0.1   1   1   7.7e-17     2e-15   52.5   0.1   484   678    70   292     1   306 0.76 -
ptg000015l:259170-262202   -           1011 1220at4891           -           1198     2e-16   55.8   0.2   1   2     4e-15     1e-13   46.8   0.0   474   586   627   761   611   767 0.74 -
ptg000015l:259170-262202   -           1011 1220at4891           -           1198     2e-16   55.8   0.2   2   2    0.0047      0.12    6.9   0.0   589   660   798   875   781   885 0.79 -
ptg000008l:427227-428942   -            572 1220at4891           -           1198     2e-16   55.8   3.3   1   2   3.8e-14   9.9e-13   43.6   1.2   390   562   167   325   123   336 0.71 -
ptg000008l:427227-428942   -            572 1220at4891           -           1198     2e-16   55.8   3.3   2   2    0.0044      0.11    7.0   0.0   571   604   373   409   361   434 0.83 -
ptg000011l:79115-79984     -            290 1220at4891           -           1198   3.1e-16   55.2   0.0   1   1   1.4e-17   3.7e-16   55.0   0.0   491   604    78   197     1   241 0.82 -
ptg000013l:168803-169798   -            332 1220at4891           -           1198   3.8e-16   54.9   0.0   1   2   1.2e-06   3.1e-05   18.8   0.1   516   544   142   170    98   181 0.85 -
ptg000013l:168803-169798   -            332 1220at4891           -           1198   3.8e-16   54.9   0.0   2   2   3.1e-11     8e-10   34.0   0.0   551   664   211   328   209   331 0.84 -
ptg000006l:573123-575030   -            636 1220at4891           -           1198     5e-16   54.5   0.0   1   1   1.4e-15   3.5e-14   48.4   0.0   399   675   327   603   314   614 0.74 -
ptg000017l:156690-157775   -            362 1220at4891           -           1198   1.2e-15   53.2   0.4   1   2   8.6e-17   2.2e-15   52.4   0.1   499   603   103   214    89   233 0.84 -
ptg000017l:156690-157775   -            362 1220at4891           -           1198   1.2e-15   53.2   0.4   2   2       3.3        86   -2.6   0.0   359   665   281   307   276   340 0.56 -
ptg000003l:440638-441669   -            344 1220at4891           -           1198   1.6e-15   52.9   3.3   1   3    0.0061      0.16    6.5   0.0   400   434     2    36     1    45 0.87 -
ptg000003l:440638-441669   -            344 1220at4891           -           1198   1.6e-15   52.9   3.3   2   3   6.2e-14   1.6e-12   42.9   0.3   481   587   121   225   108   229 0.87 -
ptg000003l:440638-441669   -            344 1220at4891           -           1198   1.6e-15   52.9   3.3   3   3     0.085       2.2    2.7   0.0   322   367   247   294   238   322 0.74 -
ptg000002l:349975-350865   -            297 1220at4891           -           1198   2.4e-15   52.3   0.5   1   1   1.2e-16   3.1e-15   51.9   0.5   489   659    96   281    82   293 0.81 -
ptg000003l:193765-195456   -            564 1220at4891           -           1198   4.1e-15   51.5   2.2   1   2   4.1e-13   1.1e-11   40.2   0.1   397   564   166   319   146   329 0.74 -
ptg000003l:193765-195456   -            564 1220at4891           -           1198   4.1e-15   51.5   2.2   2   2    0.0019      0.05    8.1   0.1   561   603   355   400   352   425 0.85 -
ptg000017l:355005-356048   -            348 1220at4891           -           1198   5.4e-15   51.1   0.2   1   2       5.9   1.5e+02   -3.4   0.0   407   433    18    44    15    58 0.84 -
ptg000017l:355005-356048   -            348 1220at4891           -           1198   5.4e-15   51.1   0.2   2   2   3.9e-16     1e-14   50.2   0.0   516   660   161   327   155   340 0.81 -
ptg000006l:645208-646161   -            318 1220at4891           -           1198   3.5e-14   48.4   0.0   1   2       4.3   1.1e+02   -2.9   0.0   491   513   100   123    95   139 0.76 -
ptg000006l:645208-646161   -            318 1220at4891           -           1198   3.5e-14   48.4   0.0   2   2   3.7e-15   9.6e-14   47.0   0.0   517   605   148   244   126   318 0.74 -
ptg000016l:163749-164546   -            266 1220at4891           -           1198   4.4e-14   48.1   1.0   1   1     2e-15   5.2e-14   47.8   1.0   519   610    71   165    57   250 0.77 -
ptg000001l:192811-193917   -            369 1220at4891           -           1198     5e-14   47.9   0.1   1   1   2.6e-15   6.7e-14   47.5   0.1   516   600   137   236   125   253 0.77 -
ptg000006l:199065-200117   -            351 1220at4891           -           1198   1.6e-13   46.2   0.0   1   1   1.1e-14   2.9e-13   45.4   0.0   500   627    91   241    83   251 0.73 -
ptg000006l:536060-537121   -            354 1220at4891           -           1198   1.7e-13   46.1   0.3   1   2   2.4e-14   6.2e-13   44.3   0.3   481   603   103   245    92   250 0.75 -
ptg000006l:536060-537121   -            354 1220at4891           -           1198   1.7e-13   46.1   0.3   2   2       8.9   2.3e+02   -4.0   0.0   639   658   328   347   326   349 0.89 -
ptg000017l:138464-139438   -            325 1220at4891           -           1198   2.8e-13   45.4   0.0   1   1   1.5e-14     4e-13   44.9   0.0   485   605   118   251    19   325 0.74 -
ptg000008l:502527-503513   -            329 1220at4891           -           1198   4.1e-13   44.9   0.0   1   1   2.7e-14   7.1e-13   44.1   0.0   489   584    73   172    59   176 0.79 -
ptg000006l:428481-430478   -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   1   3   8.7e-08   2.3e-06   22.5   0.0   398   507   171   290   162   297 0.78 -
ptg000006l:428481-430478   -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   2   3   7.5e-06   0.00019   16.1   0.0   513   543   326   356   318   361 0.88 -
ptg000006l:428481-430478   -            666 1220at4891           -           1198   5.7e-13   44.4   0.5   3   3      0.12       3.1    2.2   0.1   587   657   439   521   432   562 0.66 -
ptg000011l:442349-443206   -            286 1220at4891           -           1198   1.2e-12   43.4   0.2   1   2      0.41        11    0.4   0.1   399   451     2    52     1    69 0.86 -
ptg000011l:442349-443206   -            286 1220at4891           -           1198   1.2e-12   43.4   0.2   2   2   3.1e-13   7.9e-12   40.6   0.0   518   605   101   191    93   196 0.81 -
ptg000007l:524506-525336   -            277 1220at4891           -           1198     2e-12   42.6   0.0   1   1   1.3e-13   3.5e-12   41.8   0.0   480   603    59   189    50   195 0.78 -
ptg000017l:75923-76450     -            176 1220at4891           -           1198   4.7e-12   41.4   0.0   1   1   2.3e-13     6e-12   41.0   0.0   513   590     6    89     3   123 0.82 -
ptg000005l:313567-314409   -            281 1220at4891           -           1198   9.9e-11   37.0   0.0   1   1   5.9e-12   1.5e-10   36.4   0.0   513   602    95   188    50   192 0.72 -
