#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000003l:265961-266773 -            271 27505at4891          -            184   5.5e-46  154.1  10.2   1   3   3.4e-13   5.8e-11   39.9   0.9     6    41    28    72    25    81 0.81 -
ptg000003l:265961-266773 -            271 27505at4891          -            184   5.5e-46  154.1  10.2   2   3   2.6e-13   4.4e-11   40.3   0.0    41    80    90   129    84   146 0.86 -
ptg000003l:265961-266773 -            271 27505at4891          -            184   5.5e-46  154.1  10.2   3   3   6.7e-25   1.1e-22   78.1   1.2    76   177   151   266   136   271 0.79 -
ptg000001l:165690-167102 -            471 27505at4891          -            184   5.7e-16   56.2   5.7   1   2   5.3e-18   8.8e-16   55.6   3.1     9    74    24    88    17    92 0.89 -
ptg000001l:165690-167102 -            471 27505at4891          -            184   5.7e-16   56.2   5.7   2   2      0.36        60    0.7   0.0   120   155   427   462   403   470 0.83 -
ptg000004l:300487-301761 -            425 27505at4891          -            184   2.3e-14   51.0   0.1   1   1   2.3e-16   3.9e-14   50.2   0.1    11    92     2    86     1    98 0.86 -
ptg000007l:673568-674689 -            374 27505at4891          -            184   7.7e-14   49.3   1.4   1   1   7.7e-16   1.3e-13   48.5   1.4    17    75    31    86    20    92 0.86 -
ptg000014l:295256-296551 -            432 27505at4891          -            184   1.2e-13   48.6   1.5   1   1   1.1e-15   1.8e-13   48.1   1.5     7    76     4    73     1    87 0.85 -
ptg000014l:270845-272071 -            409 27505at4891          -            184   4.4e-13   46.8   0.1   1   1     4e-15   6.8e-13   46.2   0.1    11    75     8    71     2    77 0.86 -
ptg000014l:555468-557231 -            588 27505at4891          -            184   1.3e-12   45.2   1.2   1   4   8.1e-15   1.3e-12   45.2   1.2    11    93     6    89     2   123 0.83 -
ptg000014l:555468-557231 -            588 27505at4891          -            184   1.3e-12   45.2   1.2   2   4         6     1e+03   -3.3   4.6    49    90   192   234   184   256 0.46 -
ptg000014l:555468-557231 -            588 27505at4891          -            184   1.3e-12   45.2   1.2   3   4       3.4   5.7e+02   -2.5   5.4   126   181   225   280   214   284 0.80 -
ptg000014l:555468-557231 -            588 27505at4891          -            184   1.3e-12   45.2   1.2   4   4       1.2   1.9e+02   -0.9   0.5   135   145   313   323   297   377 0.44 -
ptg000014l:158377-159432 -            352 27505at4891          -            184   3.5e-12   43.9   0.1   1   1   3.2e-14   5.3e-12   43.3   0.1    11    76     8    70     2    75 0.85 -
ptg000006l:453511-455346 -            612 27505at4891          -            184     5e-12   43.4   2.9   1   3       9.7   1.6e+03   -3.9   0.0    86    98   385   397   381   409 0.81 -
ptg000006l:453511-455346 -            612 27505at4891          -            184     5e-12   43.4   2.9   2   3       6.9   1.2e+03   -3.4   2.1    46    75   459   488   416   501 0.53 -
ptg000006l:453511-455346 -            612 27505at4891          -            184     5e-12   43.4   2.9   3   3     3e-14     5e-12   43.4   2.9    11    82   515   591   509   595 0.81 -
ptg000011l:800234-802210 -            659 27505at4891          -            184   4.7e-10   36.9   1.3   1   2       1.4   2.4e+02   -1.2   0.0    90   125    79   114    55   125 0.57 -
ptg000011l:800234-802210 -            659 27505at4891          -            184   4.7e-10   36.9   1.3   2   2     6e-12     1e-09   35.9   0.3     4    74   120   196   117   205 0.87 -
ptg000016l:82905-83174   -             90 27505at4891          -            184   6.9e-10   36.4   0.1   1   1   4.7e-12   7.9e-10   36.2   0.1    17    76    11    67     2    81 0.83 -
ptg000009l:249153-249494 -            114 27505at4891          -            184   8.3e-10   36.1   0.1   1   1     6e-12     1e-09   35.9   0.1    11    82     2    75     1    83 0.83 -
ptg000006l:133779-134270 -            164 27505at4891          -            184   1.9e-09   34.9   0.1   1   1   1.3e-11   2.1e-09   34.8   0.1     9    87     4    86     1   124 0.87 -
ptg000008l:31118-32416   -            433 27505at4891          -            184   2.7e-08   31.2   0.6   1   2       9.5   1.6e+03   -3.9   0.1    84   100    45    61    40    65 0.71 -
ptg000008l:31118-32416   -            433 27505at4891          -            184   2.7e-08   31.2   0.6   2   2   4.5e-10   7.5e-08   29.8   0.1    15    73   110   167   108   174 0.88 -
ptg000008l:643153-643704 -            184 27505at4891          -            184   9.2e-07   26.2   0.1   1   1   1.2e-08     2e-06   25.1   0.1    19    72    33    80    27   103 0.86 -
ptg000001l:32292-33179   -            296 27505at4891          -            184   0.00012   19.4   4.8   1   1   1.4e-06   0.00024   18.3   4.7    15    88    56   124    54   184 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/27505at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/27505at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/27505at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:26:05 2023
# [ok]
