#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000013l:138316-138888   -            191 26792at4891          -            156   2.2e-98  323.8   2.1   1   2   3.9e-83   4.6e-81  267.5   0.6     1   124     1   125     1   140 0.96 -
ptg000013l:138316-138888   -            191 26792at4891          -            156   2.2e-98  323.8   2.1   2   2   4.8e-18   5.6e-16   56.1   0.0   122   156   146   180   137   180 0.95 -
ptg000003l:72770-73303     -            178 26792at4891          -            156   4.3e-57  189.7   0.2   1   2     1e-54   1.2e-52  175.2   0.1     5   139     5   140     2   149 0.93 -
ptg000003l:72770-73303     -            178 26792at4891          -            156   4.3e-57  189.7   0.2   2   2   5.2e-05     0.006   13.7   0.0   121   153   145   177   137   178 0.88 -
ptg000014l:477250-477927   -            226 26792at4891          -            156   1.4e-55  184.7   1.5   1   3   6.5e-24   7.6e-22   75.1   0.2     1    52     1    52     1    80 0.83 -
ptg000014l:477250-477927   -            226 26792at4891          -            156   1.4e-55  184.7   1.5   2   3   7.5e-29   8.8e-27   91.2   0.0    48   140    78   182    71   190 0.80 -
ptg000014l:477250-477927   -            226 26792at4891          -            156   1.4e-55  184.7   1.5   3   3   7.4e-06   0.00086   16.5   0.0   127   153   192   218   179   222 0.81 -
ptg000017l:555560-556057   -            166 26792at4891          -            156   9.8e-49  162.5   0.3   1   1   1.3e-49   1.5e-47  158.7   0.3     5   152     1   165     1   166 0.87 -
ptg000016l:306095-306787   -            231 26792at4891          -            156   1.8e-44  148.7   0.1   1   2   9.2e-41   1.1e-38  129.9   0.0     5   129    18   143    15   152 0.96 -
ptg000016l:306095-306787   -            231 26792at4891          -            156   1.8e-44  148.7   0.1   2   2   5.8e-06   0.00068   16.8   0.0   122   154   180   212   174   214 0.93 -
ptg000014l:320804-321376   -            191 26792at4891          -            156   5.6e-44  147.0   0.1   1   2   3.8e-39   4.4e-37  124.6   0.0     5   123     9   128     5   134 0.96 -
ptg000014l:320804-321376   -            191 26792at4891          -            156   5.6e-44  147.0   0.1   2   2   4.2e-07   4.9e-05   20.5   0.0   117   153   142   178   137   181 0.89 -
ptg000014l:337372-337869   -            166 26792at4891          -            156   1.6e-21   74.0   0.0   1   1   1.6e-23   1.9e-21   73.9   0.0     5   122     2   121     1   148 0.89 -
ptg000011l:515945-516472   -            176 26792at4891          -            156   1.7e-21   74.0   0.0   1   1   1.7e-23     2e-21   73.8   0.0     4   122    11   131     8   164 0.89 -
ptg000011l:490981-491526   -            182 26792at4891          -            156   1.6e-18   64.3   0.0   1   1   1.7e-20     2e-18   64.0   0.0     2   126     5   131     4   163 0.87 -
ptg000001l:215992-216609   -            206 26792at4891          -            156   1.6e-17   61.0   0.1   1   1   1.9e-19   2.2e-17   60.6   0.1     5   121    10   128     7   167 0.83 -
ptg000001l:140881-141525   -            215 26792at4891          -            156   1.9e-17   60.8   0.0   1   1   2.2e-19   2.6e-17   60.4   0.0     4   120    21   139    18   177 0.83 -
ptg000007l:250697-251320   -            208 26792at4891          -            156   2.8e-17   60.3   0.1   1   1   3.2e-19   3.8e-17   59.9   0.1     3   123     8   135     6   180 0.83 -
ptg000008l:301643-302128   -            162 26792at4891          -            156   1.1e-16   58.4   0.0   1   1   1.3e-18   1.5e-16   57.9   0.0     5   121     2   120     1   161 0.85 -
