#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000017l:228474-229856   -            461 19258at4891          -            251   1.8e-81  270.4   2.2   1   2   5.3e-08   1.4e-06   25.1   0.2    25    83   135   222   130   240 0.71 -
ptg000017l:228474-229856   -            461 19258at4891          -            251   1.8e-81  270.4   2.2   2   2   5.6e-73   1.4e-71  237.9   0.1    82   250   247   449   236   450 0.84 -
ptg000005l:1392733-1394622 -            630 19258at4891          -            251   1.3e-39  133.3   0.1   1   1     9e-41   2.3e-39  132.4   0.1    25   206    51   252    39   299 0.84 -
ptg000003l:656823-657743   -            307 19258at4891          -            251   6.7e-37  124.3   0.1   1   1   5.8e-38   1.5e-36  123.2   0.1    43   209    46   229     2   241 0.83 -
ptg000017l:256275-257438   -            388 19258at4891          -            251   7.4e-36  120.9   0.1   1   2   6.7e-36   1.7e-34  116.5   0.0    62   249    82   288    50   290 0.73 -
ptg000017l:256275-257438   -            388 19258at4891          -            251   7.4e-36  120.9   0.1   2   2      0.56        14    2.1   0.0    54   100   334   380   284   384 0.71 -
ptg000011l:771168-771989   -            274 19258at4891          -            251   1.9e-35  119.6   0.0   1   1   1.2e-36     3e-35  118.9   0.0    38   209    25   213     5   227 0.80 -
ptg000005l:1445151-1446179 -            343 19258at4891          -            251   2.7e-35  119.1   0.0   1   1     2e-36   5.1e-35  118.2   0.0    63   206    91   248    26   258 0.82 -
ptg000003l:673740-674480   -            247 19258at4891          -            251   2.9e-35  119.0   0.0   1   1   1.4e-36   3.6e-35  118.7   0.0    30   215     2   201     1   241 0.81 -
ptg000010l:269048-270046   -            333 19258at4891          -            251     8e-35  117.5   0.0   1   1   4.8e-36   1.2e-34  116.9   0.0    25   208     7   219     3   268 0.76 -
ptg000003l:775573-776346   -            258 19258at4891          -            251   4.9e-34  115.0   0.1   1   1   2.6e-35   6.7e-34  114.5   0.1    25   210     4   208     1   219 0.78 -
ptg000005l:675265-676200   -            312 19258at4891          -            251   5.1e-33  111.6   0.9   1   2     0.061       1.6    5.2   0.0    19    61    25    74     4    91 0.69 -
ptg000005l:675265-676200   -            312 19258at4891          -            251   5.1e-33  111.6   0.9   2   2   1.7e-32   4.3e-31  105.3   0.1    69   212   111   265    84   308 0.76 -
ptg000001l:97036-97869     -            278 19258at4891          -            251   2.9e-32  109.2   0.0   1   1   1.7e-33   4.3e-32  108.6   0.0    23   203    13   218     2   226 0.80 -
ptg000004l:312633-313562   -            310 19258at4891          -            251   4.2e-32  108.6   0.8   1   2       1.6        42    0.5   0.0    25    54     3    33     2    69 0.67 -
ptg000004l:312633-313562   -            310 19258at4891          -            251   4.2e-32  108.6   0.8   2   2   8.2e-33   2.1e-31  106.3   0.1    69   208    83   233    58   246 0.80 -
ptg000003l:785207-786289   -            361 19258at4891          -            251   4.9e-32  108.4   0.0   1   1   2.8e-33   7.1e-32  107.9   0.0    24   225   101   318    69   331 0.78 -
ptg000011l:289900-290724   -            275 19258at4891          -            251   6.7e-32  108.0   0.0   1   1     4e-33     1e-31  107.4   0.0    23   206     8   216     2   232 0.80 -
ptg000007l:252548-254659   -            704 19258at4891          -            251     1e-31  107.3   0.0   1   1   7.7e-33     2e-31  106.4   0.0    24   207    80   285    68   300 0.81 -
