#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000002l:52334-60694   -           2787 154at4891            -            248  1.1e-107  356.4   0.9   1   2   8.6e-99   2.9e-96  318.9   0.3     1   214  2477  2717  2477  2728 0.88 -
ptg000002l:52334-60694   -           2787 154at4891            -            248  1.1e-107  356.4   0.9   2   2   1.3e-09   4.5e-07   26.8   0.0   218   248  2753  2783  2719  2783 0.73 -
ptg000002l:494592-501695 -           2368 154at4891            -            248   2.9e-56  187.9   0.1   1   1   2.1e-57   7.1e-55  183.3   0.1     8   248  2097  2364  2091  2364 0.79 -
ptg000017l:63075-66005   -            977 154at4891            -            248     1e-53  179.5   0.0   1   3   6.5e-10   2.2e-07   27.8   0.0     2    60   644   703   643   741 0.84 -
ptg000017l:63075-66005   -            977 154at4891            -            248     1e-53  179.5   0.0   2   3   5.8e-43   1.9e-40  136.0   0.0    81   239   754   917   743   922 0.86 -
ptg000017l:63075-66005   -            977 154at4891            -            248     1e-53  179.5   0.0   3   3     7e-05     0.023   11.3   0.0   217   248   943   974   926   974 0.85 -
ptg000006l:179857-183285 -           1143 154at4891            -            248   2.9e-51  171.5   0.0   1   4       1.6   5.4e+02   -3.0   0.0   160   195   194   229   189   236 0.87 -
ptg000006l:179857-183285 -           1143 154at4891            -            248   2.9e-51  171.5   0.0   2   4   2.8e-10   9.3e-08   29.0   0.0     2    61   810   870   809   907 0.83 -
ptg000006l:179857-183285 -           1143 154at4891            -            248   2.9e-51  171.5   0.0   3   4   4.8e-41   1.6e-38  129.8   0.0    81   202   920  1043   910  1054 0.92 -
ptg000006l:179857-183285 -           1143 154at4891            -            248   2.9e-51  171.5   0.0   4   4   0.00083      0.28    7.8   0.0   217   248  1109  1140  1092  1140 0.84 -
ptg000014l:633754-636903 -           1050 154at4891            -            248   1.7e-17   60.9   0.1   1   1     1e-19   3.4e-17   59.9   0.1    22   196   809   990   792  1027 0.81 -
ptg000013l:151634-154255 -            874 154at4891            -            248   1.6e-14   51.1   0.0   1   1   3.3e-16   1.1e-13   48.4   0.0     3   191   637   811   633   856 0.81 -
ptg000013l:272033-277732 -           1900 154at4891            -            248   3.5e-14   50.1   0.2   1   2       1.5   5.1e+02   -2.9   0.0   190   222   916   950   906   972 0.70 -
ptg000013l:272033-277732 -           1900 154at4891            -            248   3.5e-14   50.1   0.2   2   2   4.2e-16   1.4e-13   48.1   0.0    84   165  1728  1808  1676  1869 0.82 -
ptg000015l:303658-314892 -           3745 154at4891            -            248    0.0013   15.4   0.3   1   2      0.41   1.4e+02   -1.0   0.0     1    54  3420  3474  3420  3484 0.74 -
ptg000015l:303658-314892 -           3745 154at4891            -            248    0.0013   15.4   0.3   2   2   0.00013     0.043   10.4   0.1    72   200  3529  3676  3516  3699 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/154at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/154at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/154at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:25:07 2023
# [ok]
