#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000003l:678605-681064   -            820 13862at4891          -            408    2e-172  570.9  10.5   1   4   1.7e-26   4.2e-25   85.7   0.2     1    83    63   151    63   162 0.83 -
ptg000003l:678605-681064   -            820 13862at4891          -            408    2e-172  570.9  10.5   2   4  3.4e-140  8.6e-139  460.1   0.2    75   340   189   476   153   509 0.87 -
ptg000003l:678605-681064   -            820 13862at4891          -            408    2e-172  570.9  10.5   3   4   0.00017    0.0042   13.2   0.0   348   379   595   632   548   641 0.79 -
ptg000003l:678605-681064   -            820 13862at4891          -            408    2e-172  570.9  10.5   4   4   3.1e-05   0.00079   15.6   0.3    29    79   645   694   639   735 0.79 -
ptg000005l:280752-282290   -            513 13862at4891          -            408   4.6e-66  220.6   4.4   1   2   9.3e-07   2.3e-05   20.7   0.2    26    70    90   133    55   156 0.71 -
ptg000005l:280752-282290   -            513 13862at4891          -            408   4.6e-66  220.6   4.4   2   2   3.8e-62   9.5e-61  203.1   0.6     6   349   127   499   126   504 0.86 -
ptg000001l:97036-97869     -            278 13862at4891          -            408   9.1e-61  203.1   0.0   1   1   4.4e-62   1.1e-60  202.9   0.0    81   330    14   278     8   278 0.89 -
ptg000011l:990290-991552   -            421 13862at4891          -            408   1.5e-60  202.5   0.2   1   1     1e-58   2.6e-57  191.8   0.2    30   335    35   400     3   415 0.75 -
ptg000017l:256275-257438   -            388 13862at4891          -            408   5.8e-59  197.2   0.3   1   2    0.0054      0.14    8.3   0.1    88   121     8    41     4    47 0.92 -
ptg000017l:256275-257438   -            388 13862at4891          -            408   5.8e-59  197.2   0.3   2   2   2.4e-57   6.2e-56  187.2   0.0   120   333    81   295    74   367 0.92 -
ptg000011l:289900-290724   -            275 13862at4891          -            408   9.7e-59  196.5   0.0   1   1   4.6e-60   1.2e-58  196.2   0.0    84   331    11   274     4   275 0.88 -
ptg000005l:1392733-1394622 -            630 13862at4891          -            408   1.4e-58  196.0   0.1   1   1   9.3e-60   2.3e-58  195.2   0.1    82   331    51   304    45   309 0.91 -
ptg000005l:1445151-1446179 -            343 13862at4891          -            408   6.5e-54  180.6   0.0   1   2     0.029      0.72    5.9   0.0    88   118    37    67    27    80 0.92 -
