#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   1   6   3.1e-21   8.2e-20   68.6   1.1     7   121    38   182    29   200 0.72 -
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   2   6    0.0023     0.061    9.7   0.1   110   145   293   331   272   366 0.82 -
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   3   6     0.025      0.66    6.3   0.1   139   169   431   462   392   500 0.75 -
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   4   6   3.5e-56   9.4e-55  183.7   2.4   175   320   664   832   650   834 0.80 -
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   5   6   5.3e-31   1.4e-29  100.7   0.0   319   384   851   918   849   923 0.93 -
ptg000008l:219203-222211   -           1003 3044at4891           -            411  2.6e-109  363.4  23.8   6   6      0.29       7.6    2.8   0.0   378   397   932   951   931   960 0.91 -
ptg000006l:347622-348737   -            372 3044at4891           -            411   7.1e-23   78.7   2.6   1   2   3.6e-22   9.7e-21   71.6   0.7     2   110    43   185    42   207 0.77 -
ptg000006l:347622-348737   -            372 3044at4891           -            411   7.1e-23   78.7   2.6   2   2     0.032      0.85    5.9   0.0   111   145   326   369   320   371 0.72 -
ptg000003l:785207-786289   -            361 3044at4891           -            411   5.2e-19   65.9   0.6   1   1   4.3e-20   1.2e-18   64.8   0.6   185   379    84   296    36   300 0.77 -
ptg000005l:1375481-1376368 -            296 3044at4891           -            411   3.5e-18   63.2   0.3   1   1   1.1e-18   2.9e-17   60.2   0.3   201   352     8   185     3   194 0.73 -
ptg000005l:1413456-1414262 -            269 3044at4891           -            411   1.1e-17   61.6   0.6   1   1   2.2e-18     6e-17   59.1   0.6   201   330     6   152     3   157 0.75 -
ptg000011l:124481-125269   -            263 3044at4891           -            411   3.4e-17   60.0   0.2   1   1   4.2e-18   1.1e-16   58.2   0.2   250   330    67   148     1   163 0.71 -
ptg000003l:775573-776346   -            258 3044at4891           -            411   1.4e-15   54.7   0.1   1   1   1.8e-16   4.7e-15   52.9   0.1   201   379     5   196     2   203 0.81 -
ptg000006l:642186-642983   -            266 3044at4891           -            411   4.4e-15   53.0   0.1   1   1   6.8e-16   1.8e-14   51.0   0.1   200   380     6   199     3   221 0.81 -
ptg000017l:141802-142617   -            272 3044at4891           -            411   9.4e-15   51.9   0.0   1   1   1.7e-15   4.7e-14   49.6   0.0   201   380    12   204     6   226 0.78 -
ptg000008l:502527-503513   -            329 3044at4891           -            411   1.6e-14   51.2   1.0   1   1   2.4e-15   6.4e-14   49.2   1.0   207   382     4   217     1   220 0.66 -
ptg000014l:443074-444303   -            410 3044at4891           -            411   8.5e-14   48.8   2.1   1   1     1e-14   2.8e-13   47.1   2.1   250   350    82   182     5   211 0.81 -
ptg000001l:199915-201399   -            495 3044at4891           -            411   1.2e-13   48.2   0.2   1   1   6.8e-14   1.8e-12   44.4   0.2   200   330     5   152     3   168 0.75 -
ptg000008l:427227-428942   -            572 3044at4891           -            411   6.5e-13   45.8   2.5   1   2   4.6e-14   1.2e-12   44.9   0.5   146   330   127   322    66   352 0.70 -
ptg000008l:427227-428942   -            572 3044at4891           -            411   6.5e-13   45.8   2.5   2   2       3.7     1e+02   -0.9   0.1   352   376   384   408   371   413 0.80 -
ptg000007l:252548-254659   -            704 3044at4891           -            411   6.6e-13   45.8   0.0   1   2   1.7e-13   4.5e-12   43.1   0.0   177   380    57   278    34   281 0.76 -
ptg000007l:252548-254659   -            704 3044at4891           -            411   6.6e-13   45.8   0.0   2   2       3.5        95   -0.8   0.1     5    59   570   625   567   630 0.80 -
ptg000003l:193765-195456   -            564 3044at4891           -            411   7.4e-13   45.7   1.6   1   2   1.2e-13   3.3e-12   43.5   0.2   158   330   123   314   112   321 0.70 -
ptg000003l:193765-195456   -            564 3044at4891           -            411   7.4e-13   45.7   1.6   2   2       3.7        98   -0.9   0.1   352   376   376   400   363   405 0.80 -
ptg000008l:520632-521738   -            369 3044at4891           -            411   1.6e-12   44.6   0.4   1   1   4.8e-12   1.3e-10   38.3   0.4   192   330     9   170     1   175 0.71 -
ptg000002l:285223-286446   -            408 3044at4891           -            411   1.6e-12   44.5   0.3   1   2      0.81        22    1.3   0.0   204   230    14    42     6    48 0.79 -
ptg000002l:285223-286446   -            408 3044at4891           -            411   1.6e-12   44.5   0.3   2   2     1e-12   2.8e-11   40.5   0.1   250   379   101   241    85   246 0.73 -
