#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000005l:280752-282290   -            513 10618at4891          -            266  4.3e-123  406.7   1.0   1   2     8e-05     0.002   14.4   0.1     1    33    99   140    99   159 0.76 -
ptg000005l:280752-282290   -            513 10618at4891          -            266  4.3e-123  406.7   1.0   2   2  1.2e-119  2.9e-118  390.9   0.1    30   265   194   465   182   466 0.89 -
ptg000003l:678605-681064   -            820 10618at4891          -            266   8.5e-51  169.7   0.7   1   2       7.2   1.8e+02   -1.8   0.1     1    20   103   122   103   136 0.76 -
ptg000003l:678605-681064   -            820 10618at4891          -            266   8.5e-51  169.7   0.7   2   2   7.6e-51   1.9e-49  165.3   0.1    31   265   192   451   168   452 0.83 -
ptg000005l:1392733-1394622 -            630 10618at4891          -            266   9.8e-50  166.2   0.1   1   1   7.8e-51     2e-49  165.2   0.1    32   265    48   288    32   289 0.85 -
ptg000011l:289900-290724   -            275 10618at4891          -            266   1.8e-47  158.8   0.1   1   1   1.1e-48   2.8e-47  158.2   0.1    31   254     6   243     3   258 0.83 -
ptg000017l:256275-257438   -            388 10618at4891          -            266   2.2e-47  158.5   0.0   1   2     0.046       1.2    5.3   0.0    36    70     4    39     2    46 0.86 -
ptg000017l:256275-257438   -            388 10618at4891          -            266   2.2e-47  158.5   0.0   2   2   1.6e-46   4.1e-45  151.1   0.0    68   266    81   278    67   278 0.90 -
ptg000001l:97036-97869     -            278 10618at4891          -            266   2.8e-46  154.9   0.1   1   1   1.4e-47   3.6e-46  154.6   0.1    29   256     9   250     1   264 0.80 -
ptg000003l:775573-776346   -            258 10618at4891          -            266   8.2e-46  153.4   0.1   1   1   4.7e-47   1.2e-45  152.8   0.1    35   264     4   238     1   240 0.87 -
ptg000006l:642186-642983   -            266 10618at4891          -            266   3.7e-43  144.7   0.1   1   1     2e-44     5e-43  144.2   0.1    30   264     2   240     1   242 0.85 -
ptg000017l:141802-142617   -            272 10618at4891          -            266   1.1e-42  143.1   0.0   1   1   6.8e-44   1.7e-42  142.5   0.0    29   264     6   245     4   247 0.84 -
ptg000005l:1445151-1446179 -            343 10618at4891          -            266   2.2e-42  142.1   0.0   1   2     0.056       1.4    5.1   0.0    34    72    31    70     6    79 0.85 -
ptg000005l:1445151-1446179 -            343 10618at4891          -            266   2.2e-42  142.1   0.0   2   2   1.3e-41   3.2e-40  135.1   0.0    71   266    92   289    87   289 0.88 -
ptg000010l:269048-270046   -            333 10618at4891          -            266   2.5e-41  138.7   0.1   1   1   2.2e-41   5.5e-40  134.3   0.1    38   265    10   257     2   258 0.77 -
ptg000008l:894540-895424   -            295 10618at4891          -            266   1.5e-40  136.1   0.6   1   2       7.1   1.8e+02   -1.8   0.0    36    69     1    37     1    46 0.64 -
ptg000008l:894540-895424   -            295 10618at4891          -            266   1.5e-40  136.1   0.6   2   2   3.8e-41   9.7e-40  133.5   0.5    77   265    67   279    32   280 0.79 -
