#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000008l:179533-180762 -            410 11682at4891          -            361  1.1e-186  617.3   0.0   1   1  2.3e-189  1.2e-186  617.1   0.0     1   361     1   408     1   408 0.93 -
ptg000015l:73705-74547   -            281 11682at4891          -            361   3.2e-16   56.5   0.1   1   1   1.9e-18     1e-15   54.8   0.1     3   147     3   153     1   236 0.71 -
ptg000015l:441315-442802 -            496 11682at4891          -            361   4.7e-07   26.4   0.3   1   1   1.8e-07   9.5e-05   18.8   0.2     7   107   328   416   324   424 0.84 -
ptg000008l:249316-250419 -            368 11682at4891          -            361   1.1e-06   25.1   2.6   1   3   0.00059      0.32    7.2   0.2     5    37    64   100    61   110 0.80 -
ptg000008l:249316-250419 -            368 11682at4891          -            361   1.1e-06   25.1   2.6   2   3   1.6e-06   0.00084   15.6   0.0    66   108   111   153   102   167 0.89 -
ptg000008l:249316-250419 -            368 11682at4891          -            361   1.1e-06   25.1   2.6   3   3     0.045        24    1.0   0.0   285   323   279   319   230   328 0.81 -
ptg000012l:144315-145421 -            369 11682at4891          -            361   3.2e-06   23.6   1.9   1   2   2.2e-06    0.0012   15.2   1.5     7   106    68   153    63   160 0.77 -
ptg000012l:144315-145421 -            369 11682at4891          -            361   3.2e-06   23.6   1.9   2   2      0.77   4.1e+02   -3.1   0.0   188   208   234   254   226   271 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/11682at4891.hmm
# Target file:     /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/11682at4891.out --cpu 1 /home/inf-41-2022/Assembly/busco_downloads/lineages/saccharomycetes_odb10/hmms/11682at4891.hmm /home/inf-41-2022/Assembly/Busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/output.bp.p_ctg.fa.modified.fas 
# Current dir:     /home/inf-41-2022/Assembly
# Date:            Thu Feb 23 23:24:42 2023
# [ok]
