#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000009l:531235-533211   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   1   3   8.9e-17   3.6e-15   51.5   0.0     1    64    64   135    64   143 0.83 -
ptg000009l:531235-533211   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   2   3   2.1e-08   8.3e-07   24.0   0.1    66   120   161   229   149   234 0.83 -
ptg000009l:531235-533211   -            659 674169at2759         -            271   3.4e-41  136.8   2.8   3   3   3.7e-19   1.5e-17   59.3   0.2   118   246   262   424   260   445 0.67 -
ptg000007l:395248-396396   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   1   3      0.27        11    0.7   0.2     2    31    11    40    10    45 0.90 -
ptg000007l:395248-396396   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   2   3   1.2e-07   4.8e-06   21.6   0.0    31    66    72   107    70   111 0.92 -
ptg000007l:395248-396396   -            383 674169at2759         -            271   1.3e-12   43.1   1.1   3   3   2.2e-06   8.8e-05   17.4   0.0   123   174   215   272   209   290 0.69 -
ptg000011l:745378-746391   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   1   3     0.015       0.6    4.8   0.1     3    31     1    29     1    31 0.95 -
ptg000011l:745378-746391   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   2   3     3e-07   1.2e-05   20.2   0.0    34    66    52    84    49    92 0.89 -
ptg000011l:745378-746391   -            338 674169at2759         -            271   4.8e-11   37.9   1.6   3   3   0.00044     0.017    9.9   0.2   119   174   176   235   173   250 0.74 -
ptg000014l:690909-691622   -            238 674169at2759         -            271   2.1e-10   35.8   0.0   1   2   7.4e-09     3e-07   25.5   0.0     2    55     1    57     1    65 0.90 -
ptg000014l:690909-691622   -            238 674169at2759         -            271   2.1e-10   35.8   0.0   2   2    0.0015     0.059    8.1   0.0   119   166   151   202   139   208 0.77 -
ptg000005l:613966-615285   -            440 674169at2759         -            271   4.8e-07   24.8   0.0   1   2   0.00016    0.0064   11.3   0.0    32    72     2    42     1    61 0.87 -
ptg000005l:613966-615285   -            440 674169at2759         -            271   4.8e-07   24.8   0.0   2   2    0.0002     0.008   11.0   0.0    31    56   276   301   272   304 0.90 -
ptg000011l:136639-137148   -            170 674169at2759         -            271   8.3e-06   20.8   0.1   1   2   0.00019    0.0077   11.0   0.0    33    55     4    26     1    31 0.89 -
ptg000011l:136639-137148   -            170 674169at2759         -            271   8.3e-06   20.8   0.1   2   2    0.0018     0.071    7.9   0.0   130   164   132   170   120   170 0.64 -
ptg000008l:559500-560162   -            221 674169at2759         -            271   2.4e-05   19.2   0.0   1   1   8.5e-07   3.4e-05   18.8   0.0    35    70     2    37     1    74 0.86 -
ptg000001l:106123-107697   -            525 674169at2759         -            271   0.00015   16.7   0.1   1   3     0.069       2.8    2.7   0.0    36    54    19    37    15    44 0.88 -
ptg000001l:106123-107697   -            525 674169at2759         -            271   0.00015   16.7   0.1   2   3      0.28        11    0.7   0.0    96   131   191   226   162   231 0.74 -
