#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   1   6      0.13       6.6    0.7   0.0     2    51     6    57     5    65 0.74 -
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   2   6   0.00042     0.021    8.9   0.1    22    53    66   107    46   163 0.72 -
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   3   6     1e-74   5.1e-73  241.4   0.2    85   305   182   434   123   440 0.82 -
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   4   6       0.1       5.1    1.1   0.0   303   318   501   516   498   521 0.85 -
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   5   6      0.67        34   -1.6   0.1   326   346   543   563   525   570 0.61 -
ptg000008l:498503-500428   -            642 464990at2759         -            394     5e-84  277.7  20.8   6   6   2.2e-10   1.1e-08   29.6   9.0   329   393   571   637   542   638 0.75 -
ptg000011l:1010552-1012840 -            763 464990at2759         -            394   5.2e-11   37.3   4.6   1   5     0.029       1.5    2.9   0.0    29    51   233   256   216   294 0.65 -
ptg000011l:1010552-1012840 -            763 464990at2759         -            394   5.2e-11   37.3   4.6   2   5      0.12       6.2    0.8   0.0    33    68   276   311   253   320 0.81 -
ptg000011l:1010552-1012840 -            763 464990at2759         -            394   5.2e-11   37.3   4.6   3   5     0.057       2.8    1.9   0.0    67    91   339   363   309   368 0.80 -
ptg000011l:1010552-1012840 -            763 464990at2759         -            394   5.2e-11   37.3   4.6   4   5    0.0001    0.0051   10.9   0.0   100   239   403   568   398   585 0.71 -
ptg000011l:1010552-1012840 -            763 464990at2759         -            394   5.2e-11   37.3   4.6   5   5   2.3e-06   0.00012   16.4   0.2   245   304   601   664   595   732 0.76 -
ptg000010l:93638-94624     -            329 464990at2759         -            394   2.1e-07   25.4   0.2   1   2   0.00051     0.026    8.6   0.0   204   288    26   123     7   132 0.64 -
ptg000010l:93638-94624     -            329 464990at2759         -            394   2.1e-07   25.4   0.2   2   2   1.2e-05    0.0006   14.0   0.0   219   269   260   318   249   328 0.72 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   1   7      0.23        12   -0.1   0.0   225   268    63   113    30   118 0.48 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   2   7     0.059       2.9    1.9   0.1   251   268   146   163    77   180 0.56 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   3   7      0.56        28   -1.4   0.0   217   249   260   292   250   298 0.83 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   4   7      0.49        25   -1.2   0.0   212   235   297   320   265   336 0.68 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   5   7    0.0012     0.061    7.4   0.0   219   247   347   375   340   378 0.92 -
ptg000010l:112400-115168   -            923 464990at2759         -            394   6.2e-07   23.8   1.2   6   7     0.058       2.9    1.9   0.0   209   248   379   418   376   426 0.89 -
