#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000012l:64181-65458     -            426 1001705at2759        -            270   2.4e-56  186.7   5.7   1   2   2.2e-18   3.3e-17   58.4   0.0     8   113    12   146     2   159 0.74 -
ptg000012l:64181-65458     -            426 1001705at2759        -            270   2.4e-56  186.7   5.7   2   2   8.2e-37   1.2e-35  118.9   6.6   114   269   173   377   168   378 0.78 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   1   6         1        15    0.5   0.0    63    82    40    59    34    64 0.86 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   2   6   2.7e-08     4e-07   25.3   0.3    26    78    90   151    81   167 0.86 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   3   6     0.024      0.34    5.9   0.9    57    85   170   199   152   301 0.80 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   4   6    0.0009     0.013   10.5   0.0    51    86   393   428   386   446 0.82 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   5   6   3.1e-07   4.5e-06   21.9   0.2    20   218   433   648   427   660 0.72 -
ptg000004l:379415-382225   -            937 1001705at2759        -            270   1.2e-19   66.4  18.9   6   6   0.00017    0.0025   12.9   0.1   142   220   612   701   606   712 0.75 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   1  10     0.011      0.16    6.9   0.0    55    88    20    53    14   115 0.83 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   2  10      0.79        12    0.9   0.0    28    83    68   130    53   145 0.61 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   3  10     5e-05   0.00073   14.6   0.8    49    82   146   180   140   187 0.85 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   4  10       1.4        20    0.1   0.0   182   204   197   219   180   222 0.53 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   5  10     0.093       1.4    3.9   0.0    21    64   264   317   257   341 0.67 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   6  10    0.0008     0.012   10.7   0.1    51    81   347   378   307   386 0.70 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   7  10    0.0051     0.074    8.0   0.0    49    91   387   430   382   439 0.81 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   8  10       2.5        36   -0.8   0.0   186   215   440   472   434   475 0.76 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3   9  10      0.01      0.15    7.1   0.7    50    82   474   507   443   550 0.70 -
ptg000010l:112400-115168   -            923 1001705at2759        -            270   4.8e-18   61.1  14.3  10  10     0.019      0.27    6.2   0.0    44   111   670   738   668   763 0.79 -
ptg000002l:605241-605888   -            216 1001705at2759        -            270     8e-18   60.4   2.6   1   5   0.00037    0.0053   11.8   0.1    51    83     7    40     4    57 0.74 -
ptg000002l:605241-605888   -            216 1001705at2759        -            270     8e-18   60.4   2.6   2   5      0.11       1.6    3.7   0.0    51    76    49    75    44    86 0.79 -
ptg000002l:605241-605888   -            216 1001705at2759        -            270     8e-18   60.4   2.6   3   5   1.8e-05   0.00026   16.1   0.0    49    85    89   126    79   142 0.82 -
ptg000002l:605241-605888   -            216 1001705at2759        -            270     8e-18   60.4   2.6   4   5   0.00046    0.0067   11.5   0.0    49    84   131   167   128   171 0.87 -
