#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ptg000002l:425875-430236   -           1454 1312453at2759        -            678  5.5e-156  516.2  35.4   1   5     4e-89   2.5e-88  292.7   5.8     6   252    26   319    23   334 0.86 -
ptg000002l:425875-430236   -           1454 1312453at2759        -            678  5.5e-156  516.2  35.4   2   5   3.2e-18     2e-17   58.4   7.9   230   399   393   588   384   588 0.78 -
ptg000002l:425875-430236   -           1454 1312453at2759        -            678  5.5e-156  516.2  35.4   3   5   1.8e-44   1.1e-43  145.1   4.5   360   518   571   739   567   796 0.85 -
ptg000002l:425875-430236   -           1454 1312453at2759        -            678  5.5e-156  516.2  35.4   4   5   6.4e-08     4e-07   24.3   0.0   542   631  1056  1159  1039  1167 0.79 -
ptg000002l:425875-430236   -           1454 1312453at2759        -            678  5.5e-156  516.2  35.4   5   5     0.024      0.15    5.9   0.1   599   669  1184  1265  1162  1274 0.72 -
ptg000005l:1413432-1414247 -            272 1312453at2759        -            678   3.5e-15   50.9   0.1   1   1   6.4e-16     4e-15   50.7   0.1    75   233    94   267    30   271 0.75 -
ptg000008l:520779-521381   -            201 1312453at2759        -            678   2.1e-14   48.3   0.1   1   2   1.6e-12   9.7e-12   39.5   0.0    84   184     7   112     1   120 0.85 -
ptg000008l:520779-521381   -            201 1312453at2759        -            678   2.1e-14   48.3   0.1   2   2     0.011     0.067    7.0   0.0   205   230   171   196   164   199 0.89 -
ptg000005l:1392886-1393656 -            257 1312453at2759        -            678   3.7e-14   47.5   0.0   1   1   8.5e-15   5.3e-14   47.0   0.0    40   233    54   252    14   254 0.81 -
ptg000017l:256284-257150   -            289 1312453at2759        -            678   5.1e-14   47.1   0.0   1   1   1.9e-14   1.2e-13   45.9   0.0    34   230    85   286    71   288 0.81 -
ptg000007l:524617-525081   -            155 1312453at2759        -            678   9.3e-14   46.2   0.2   1   1     2e-14   1.2e-13   45.8   0.2    60   177    30   153     5   155 0.78 -
ptg000015l:166256-167197   -            314 1312453at2759        -            678   7.3e-13   43.3   0.0   1   2   1.1e-11     7e-11   36.7   0.0    78   185   103   212    93   227 0.87 -
ptg000015l:166256-167197   -            314 1312453at2759        -            678   7.3e-13   43.3   0.0   2   2     0.068      0.42    4.4   0.0   207   230   270   293   264   297 0.89 -
ptg000011l:124484-125314   -            277 1312453at2759        -            678     2e-12   41.8   0.5   1   1   3.8e-13   2.4e-12   41.6   0.5    47   233    63   265    20   271 0.74 -
ptg000002l:194058-194765   -            236 1312453at2759        -            678   4.1e-12   40.8   0.0   1   2   2.4e-11   1.5e-10   35.6   0.0    72   184     5   124     1   130 0.77 -
ptg000002l:194058-194765   -            236 1312453at2759        -            678   4.1e-12   40.8   0.0   2   2      0.16         1    3.1   0.0   208   230   185   207   178   214 0.90 -
ptg000013l:385388-385873   -            162 1312453at2759        -            678   6.8e-12   40.0   0.0   1   1   2.1e-12   1.3e-11   39.1   0.0    87   229     5   153     2   157 0.76 -
ptg000005l:313819-314298   -            160 1312453at2759        -            678   2.1e-11   38.4   0.2   1   1   4.2e-12   2.6e-11   38.1   0.2    61   184    31   159    14   160 0.74 -
ptg000002l:605241-605888   -            216 1312453at2759        -            678   3.3e-11   37.8   0.4   1   5     0.059      0.37    4.6   0.0   573   591    17    35     2    44 0.82 -
ptg000002l:605241-605888   -            216 1312453at2759        -            678   3.3e-11   37.8   0.4   2   5   0.00024    0.0015   12.5   0.1   555   630    38   119    34   125 0.78 -
ptg000002l:605241-605888   -            216 1312453at2759        -            678   3.3e-11   37.8   0.4   3   5   0.00085    0.0053   10.7   0.0   575   630   103   161    80   164 0.78 -
ptg000002l:605241-605888   -            216 1312453at2759        -            678   3.3e-11   37.8   0.4   4   5    0.0039     0.024    8.5   0.0   561   597   128   167   121   185 0.75 -
ptg000002l:605241-605888   -            216 1312453at2759        -            678   3.3e-11   37.8   0.4   5   5    0.0065     0.041    7.7   0.0   574   598   187   211   172   214 0.82 -
ptg000015l:317766-318326   -            187 1312453at2759        -            678   3.4e-11   37.7   0.1   1   1     2e-11   1.3e-10   35.8   0.1    86   231    26   176     8   180 0.77 -
ptg000003l:679208-680008   -            267 1312453at2759        -            678   5.9e-11   37.0   0.0   1   1   9.7e-11     6e-10   33.6   0.0    39   229    47   261    11   264 0.75 -
ptg000003l:675685-676569   -            295 1312453at2759        -            678     6e-11   36.9   7.5   1   4    0.0019     0.012    9.5   0.4   573   598    11    38     5    52 0.71 -
ptg000003l:675685-676569   -            295 1312453at2759        -            678     6e-11   36.9   7.5   2   4   3.7e-06   2.3e-05   18.5   0.1   557   647    37   130    29   132 0.74 -
ptg000003l:675685-676569   -            295 1312453at2759        -            678     6e-11   36.9   7.5   3   4   3.5e-05   0.00022   15.2   0.1   557   650   118   217   112   241 0.73 -
ptg000003l:675685-676569   -            295 1312453at2759        -            678     6e-11   36.9   7.5   4   4       1.8        11   -0.3   0.0   576   597   273   294   240   295 0.73 -
ptg000009l:290828-291799   -            324 1312453at2759        -            678   7.4e-11   36.6   4.4   1   4    0.0013    0.0079   10.1   0.3   574   629    15    75     2    82 0.65 -
